Date,Symbol,Open,High,Low,Close,Volume,Market Cap
06-09-2025,ETH,4306.97314453125,4327.43994140625,4244.7548828125,4274.2421875,18108246446.0,515862962863.02795
07-09-2025,ETH,4274.1669921875,4334.2744140625,4271.5341796875,4305.34765625,17426783536.0,519617115895.7095
08-09-2025,ETH,4305.38134765625,4381.27490234375,4279.97216796875,4308.072265625,32277142378.0,519945951980.1369
09-09-2025,ETH,4308.283203125,4381.2265625,4277.85302734375,4309.04150390625,30703320925.0,520062930408.0201
10-09-2025,ETH,4309.091796875,4450.41796875,4286.0625,4349.14599609375,39521365146.0,524903185418.4788
11-09-2025,ETH,4349.2001953125,4471.69873046875,4339.716796875,4461.2333984375,35959212991.0,538431136558.3947
12-09-2025,ETH,4461.4794921875,4734.27392578125,4453.28466796875,4715.24609375,43839753626.0,569088206481.0919
13-09-2025,ETH,4714.70361328125,4763.361328125,4609.12548828125,4668.1796875,34843845977.0,563407710450.6035
14-09-2025,ETH,4668.17138671875,4690.64208984375,4581.84716796875,4609.59765625,28394160275.0,556337381048.2269
15-09-2025,ETH,4609.72314453125,4670.5302734375,4469.861328125,4526.8203125,40224062009.0,546346892926.21844
16-09-2025,ETH,4526.078125,4537.599609375,4428.330078125,4503.564453125,32761501436.0,543540117831.39624
17-09-2025,ETH,4503.6357421875,4617.23486328125,4429.64453125,4592.7333984375,44120899417.0,554302015334.2568
18-09-2025,ETH,4592.44287109375,4643.97265625,4556.27001953125,4589.9189453125,33497259158.0,553962335909.411
19-09-2025,ETH,4589.505859375,4620.79296875,4443.2646484375,4470.9169921875,30352619653.0,539599860075.66425
20-09-2025,ETH,4470.978515625,4509.81201171875,4459.1591796875,4482.265625,18056494322.0,540969538977.86163
21-09-2025,ETH,4482.583984375,4499.38916015625,4447.119140625,4451.3291015625,19330306133.0,537235776139.6626
22-09-2025,ETH,4451.58056640625,4457.08251953125,4092.396728515625,4202.87744140625,58221334533.0,507249873630.1452
23-09-2025,ETH,4203.021484375,4227.7314453125,4120.8154296875,4165.50390625,32460075911.0,502739220809.6869
24-09-2025,ETH,4165.41259765625,4206.90185546875,4081.34765625,4153.46923828125,33538388785.0,501286743574.4034
25-09-2025,ETH,4153.52099609375,4162.0625,3829.0107421875,3868.333984375,68963092031.0,466873458027.0973
26-09-2025,ETH,3868.69091796875,4069.168701171875,3868.43359375,4035.887939453125,47873508328.0,487095728061.0225
27-09-2025,ETH,4035.91455078125,4038.45166015625,3975.758056640625,4018.658203125,20382555776.0,485016252345.4047
28-09-2025,ETH,4018.65966796875,4143.00390625,3969.79296875,4141.4765625,24631307054.0,499839334422.14154
29-09-2025,ETH,4141.3564453125,4234.78271484375,4087.92724609375,4217.341796875,38560429932.0,508995592506.3088
30-09-2025,ETH,4217.05517578125,4238.67138671875,4095.443603515625,4145.95751953125,37679153330.0,500380146025.509
01-10-2025,ETH,4146.03369140625,4351.1123046875,4125.5419921875,4351.1123046875,46161664723.0,525140501352.52704
02-10-2025,ETH,4352.24072265625,4517.6650390625,4336.5263671875,4487.923828125,48074066058.0,541652433699.4288
03-10-2025,ETH,4486.9345703125,4591.44384765625,4431.47900390625,4514.87060546875,49603450230.0,544904669719.3741
04-10-2025,ETH,4514.9091796875,4519.52685546875,4444.0126953125,4489.197265625,21832270764.0,541806126263.61993
05-10-2025,ETH,4489.05322265625,4616.533203125,4472.138671875,4515.4228515625,44880806324.0,544971320904.22845
06-10-2025,ETH,4515.30078125,4736.208984375,4492.8701171875,4687.771484375,44992456374.0,565772265836.1886
07-10-2025,ETH,4687.7099609375,4755.22021484375,4443.5712890625,4451.15185546875,54879425294.0,537214384114.8154
08-10-2025,ETH,4451.10791015625,4556.2216796875,4417.76806640625,4527.64794921875,40456628235.0,546446781306.7031
09-10-2025,ETH,4526.9609375,4531.716796875,4273.5595703125,4369.1435546875,47903074596.0,527316712629.54047
10-10-2025,ETH,4369.0654296875,4395.57080078125,3460.222412109375,3843.0087890625,97736621123.0,463816932515.4644
11-10-2025,ETH,3840.96044921875,3882.241455078125,3652.7900390625,3750.611572265625,62475475938.0,452665411397.51575
12-10-2025,ETH,3750.946044921875,4195.3974609375,3701.478271484375,4164.427734375,61216174681.0,502609336449.4579
13-10-2025,ETH,4164.04931640625,4292.845703125,4061.224609375,4245.4677734375,50253782420.0,512390147369.2455
14-10-2025,ETH,4245.37255859375,4265.10546875,3895.9736328125,4125.412109375,67094148347.0,497900498010.37427
15-10-2025,ETH,4125.361328125,4213.85595703125,3935.161376953125,3987.45947265625,50462889453.0,481250843453.9193
16-10-2025,ETH,3987.14892578125,4079.648193359375,3829.654052734375,3894.75439453125,49147390731.0,470062166215.6783
17-10-2025,ETH,3894.377685546875,3950.56689453125,3678.620361328125,3832.558837890625,57404271888.0,462555716483.0499
18-10-2025,ETH,3833.009521484375,3927.24560546875,3822.266357421875,3890.34619140625,23815676385.0,469530135360.8018
19-10-2025,ETH,3890.58349609375,4029.35546875,3843.77294921875,3984.649658203125,32870655221.0,480911723875.45386
20-10-2025,ETH,3984.6962890625,4084.15966796875,3911.726318359375,3980.76025390625,40224612563.0,480442307418.37384
21-10-2025,ETH,3980.740478515625,4109.533203125,3843.227783203125,3876.76416015625,49960290350.0,467890905159.29065
22-10-2025,ETH,3877.363037109375,3890.63232421875,3718.0771484375,3808.122314453125,46173305673.0,459606445751.6425
23-10-2025,ETH,3808.0849609375,3930.974853515625,3801.241455078125,3856.0263671875,36361652714.0,465388038252.1731
24-10-2025,ETH,3856.033203125,4002.561767578125,3849.724853515625,3934.5673828125,34090708715.0,474867239300.9751
25-10-2025,ETH,3934.489990234375,3967.6455078125,3914.640625,3953.470947265625,15245229017.0,477148731163.08344
26-10-2025,ETH,3953.437255859375,4177.310546875,3923.192626953125,4157.9892578125,29120786315.0,501832269673.6049
27-10-2025,ETH,4158.0107421875,4250.669921875,4099.56982421875,4120.1220703125,40271333201.0,497262037412.0434
28-10-2025,ETH,4120.27490234375,4173.50537109375,3940.834228515625,3982.262451171875,39684155177.0,480623609248.79333
29-10-2025,ETH,3980.759033203125,4036.35302734375,3849.538818359375,3903.35302734375,35255876156.0,471099944611.1561
30-10-2025,ETH,3903.322509765625,3948.22265625,3681.909423828125,3804.375244140625,39981939289.0,459154207738.75793
31-10-2025,ETH,3805.082763671875,3900.580322265625,3797.669189453125,3847.080322265625,37800100395.0,464308330309.37085
01-11-2025,ETH,3847.17138671875,3906.7802734375,3832.634765625,3874.18798828125,17490279524.0,467579984159.0328
02-11-2025,ETH,3873.894287109375,3914.87548828125,3839.997314453125,3911.063232421875,20479611654.0,472030497692.0075
03-11-2025,ETH,3911.747802734375,3912.63330078125,3560.263671875,3602.30810546875,53091469560.0,434766503841.82526
04-11-2025,ETH,3602.040771484375,3652.687255859375,3063.0869140625,3292.574462890625,76827517773.0,397384411870.99927
05-11-2025,ETH,3292.148193359375,3479.8095703125,3170.513916015625,3425.171142578125,46955882330.0,413387650117.40326
06-11-2025,ETH,3425.361083984375,3454.3359375,3245.28173828125,3312.2578125,36731850433.0,399760016856.1955
07-11-2025,ETH,3312.029296875,3471.804931640625,3195.896728515625,3435.301025390625,42609994022.0,414610236749.5773
08-11-2025,ETH,3435.1474609375,3482.268310546875,3357.713134765625,3400.3759765625,23613870398.0,410395094421.11914
09-11-2025,ETH,3400.0986328125,3616.43701171875,3359.717529296875,3582.621337890625,28821543888.0,432390486338.2436
10-11-2025,ETH,3583.44482421875,3656.14892578125,3508.98583984375,3568.4599609375,35638045619.0,430681334270.3931
11-11-2025,ETH,3568.47265625,3644.5283203125,3404.86181640625,3415.2822265625,39734688531.0,412194146031.4058
12-11-2025,ETH,3415.7958984375,3586.013916015625,3373.711669921875,3413.09423828125,34898956623.0,411930075333.49915
13-11-2025,ETH,3412.994873046875,3561.86083984375,3156.03076171875,3232.757080078125,50283416669.0,390164986537.86975
14-11-2025,ETH,3232.295166015625,3252.660888671875,3071.970703125,3103.78564453125,47003809463.0,374599282970.4678
15-11-2025,ETH,3104.230224609375,3227.690185546875,3104.230224609375,3166.63134765625,19932940649.0,382184199593.13464
16-11-2025,ETH,3166.79345703125,3244.837646484375,3007.07275390625,3092.847412109375,30987886524.0,373279135740.1272
17-11-2025,ETH,3092.941650390625,3218.13037109375,2957.3095703125,3024.538818359375,41026793235.0,365034896875.0636
18-11-2025,ETH,3024.4140625,3167.9326171875,2948.329345703125,3122.97900390625,41581494270.0,376915750498.54517
19-11-2025,ETH,3122.64599609375,3122.64599609375,2871.22802734375,3023.07080078125,40229739844.0,364857720228.4989
20-11-2025,ETH,3022.885498046875,3057.78857421875,2790.597900390625,2831.777587890625,43917885207.0,341770333213.8047
21-11-2025,ETH,2829.2646484375,2880.60302734375,2626.87158203125,2765.69921875,51476486049.0,333795262595.2684
22-11-2025,ETH,2766.090576171875,2795.4267578125,2704.502197265625,2767.607421875,15408928941.0,334025565716.76337
23-11-2025,ETH,2767.594970703125,2856.446533203125,2767.472900390625,2801.676025390625,20358404499.0,338137342724.05914
24-11-2025,ETH,2801.204345703125,2982.822021484375,2763.3779296875,2952.71337890625,32491657389.0,356366206056.9376
25-11-2025,ETH,2952.58447265625,2978.704345703125,2857.8359375,2957.936279296875,23336017779.0,356996563615.55365
26-11-2025,ETH,2958.32958984375,3043.927001953125,2889.890625,3027.81201171875,21433162961.0,365429942160.3609
27-11-2025,ETH,3027.799072265625,3070.73193359375,2987.19775390625,3014.542236328125,16972780500.0,363828398459.92346
28-11-2025,ETH,3014.543701171875,3095.033203125,2995.76513671875,3032.304443359375,20659958964.0,365972138646.87964
29-11-2025,ETH,3032.29541015625,3051.962890625,2966.850830078125,2991.685302734375,12775481230.0,361069770153.8068
30-11-2025,ETH,2991.375244140625,3051.597900390625,2978.826171875,2992.112548828125,11530446514.0,361121334951.9921
01-12-2025,ETH,2991.923095703125,2996.8818359375,2720.4365234375,2800.18896484375,36679598313.0,337957867760.7753
02-12-2025,ETH,2800.22314453125,3032.76123046875,2784.390625,2997.939697265625,26593645111.0,361824619868.0417
03-12-2025,ETH,2997.801513671875,3212.559814453125,2988.14208984375,3191.57177734375,29949301036.0,385194287320.80176
04-12-2025,ETH,3188.343505859375,3238.555419921875,3071.31005859375,3134.31640625,27434991113.0,378284073983.1903
05-12-2025,ETH,3134.357421875,3192.45703125,2989.83154296875,3024.432861328125,28000268228.0,365022108805.11365
06-12-2025,ETH,3024.487548828125,3067.661376953125,3013.98193359375,3040.207763671875,10962819760.0,366925999016.51074
07-12-2025,ETH,3040.17919921875,3148.7734375,2930.645263671875,3061.3017578125,20383496376.0,369471856232.5154
08-12-2025,ETH,3061.013671875,3177.86767578125,3043.703857421875,3125.197998046875,25262165670.0,377183563327.52014
09-12-2025,ETH,3124.942626953125,3395.838623046875,3092.87646484375,3321.114990234375,32012553374.0,400828999320.97516
10-12-2025,ETH,3321.2041015625,3446.622802734375,3290.14697265625,3325.39013671875,30694387989.0,401344971424.41675
11-12-2025,ETH,3324.38671875,3327.344482421875,3149.034423828125,3237.056884765625,29066243707.0,390683934666.80664
12-12-2025,ETH,3237.025634765625,3265.37255859375,3050.267333984375,3084.172607421875,24391003174.0,372232164077.7729
13-12-2025,ETH,3084.129638671875,3134.849365234375,3080.07861328125,3116.6953125,9916869400.0,376157364912.43475
14-12-2025,ETH,3116.743896484375,3128.622802734375,3034.692626953125,3060.5947265625,15619543350.0,369386523857.91846
15-12-2025,ETH,3060.4814453125,3175.1181640625,2899.685791015625,2964.18310546875,28765976892.0,357750499896.22064
16-12-2025,ETH,2964.379638671875,2978.92138671875,2890.01171875,2964.180908203125,22709189818.0,357750234705.83
17-12-2025,ETH,2964.01953125,3025.8154296875,2791.333984375,2831.403564453125,26159825528.0,341725191916.1933
18-12-2025,ETH,2831.48828125,2994.552734375,2777.11962890625,2827.069091796875,29194181349.0,341202059672.20374
19-12-2025,ETH,2827.410400390625,3014.6123046875,2811.3916015625,2977.970703125,27870687989.0,359414540132.0587
20-12-2025,ETH,2977.869140625,2992.31005859375,2967.838623046875,2977.58251953125,7612418215.0,359367689829.7075
21-12-2025,ETH,2977.508544921875,3009.80712890625,2945.394775390625,3001.61376953125,11178096676.0,362268047666.8363
22-12-2025,ETH,3001.61279296875,3073.353759765625,2965.175048828125,3006.07373046875,20342034264.0,362806325228.6929
23-12-2025,ETH,3006.073974609375,3033.1962890625,2902.3330078125,2963.3740234375,21453213168.0,357652850901.2572
24-12-2025,ETH,2962.922607421875,2975.171142578125,2888.988037109375,2945.590576171875,13984770325.0,355506547207.1912
25-12-2025,ETH,2945.423095703125,2968.705078125,2891.10888671875,2903.57958984375,11828871179.0,350436195334.43024
26-12-2025,ETH,2903.625,2991.219970703125,2894.15380859375,2925.74560546875,18562196049.0,353111435995.4815
27-12-2025,ETH,2925.7451171875,2957.300537109375,2917.271240234375,2947.998291015625,7378783299.0,355797136944.1646
28-12-2025,ETH,2947.898193359375,2957.138671875,2925.745361328125,2948.568115234375,9227601389.0,355865909652.14435
29-12-2025,ETH,2948.55908203125,3051.94189453125,2908.748046875,2934.538330078125,25957694515.0,354172639542.13495
30-12-2025,ETH,2934.416259765625,3002.8046875,2916.330078125,2971.416748046875,18816704381.0,358623536127.89624
31-12-2025,ETH,2971.407470703125,3021.849609375,2959.143798828125,2967.03759765625,16451891101.0,358095011679.2964
01-01-2026,ETH,2966.997314453125,3006.01025390625,2966.84521484375,3000.394287109375,10268796662.0,362120867000.016
02-01-2026,ETH,3000.453125,3146.984375,2989.9013671875,3124.422607421875,25242778003.0,377089980585.21356
03-01-2026,ETH,3124.310302734375,3135.025634765625,3077.4658203125,3125.91748046875,11460707919.0,377270398447.6642
04-01-2026,ETH,3125.960205078125,3160.551025390625,3119.427490234375,3140.71044921875,13890479323.0,379055778020.032
05-01-2026,ETH,3141.486328125,3261.245849609375,3134.0927734375,3226.13037109375,27211995956.0,389365201785.2163
06-01-2026,ETH,3226.116455078125,3303.5634765625,3184.0146484375,3295.94677734375,27853981622.0,397791420189.4755
07-01-2026,ETH,3295.91259765625,3296.394287109375,3126.552001953125,3166.843994140625,22665982583.0,382209864129.8314
08-01-2026,ETH,3166.924072265625,3179.866455078125,3052.509765625,3104.382568359375,22760237888.0,374671326359.9324
09-01-2026,ETH,3104.334716796875,3140.709228515625,3058.096923828125,3083.047119140625,18879517395.0,372096327666.55334
10-01-2026,ETH,3083.16650390625,3099.16748046875,3075.135498046875,3082.39599609375,6960662969.0,372017742914.1189
11-01-2026,ETH,3082.407470703125,3141.9580078125,3080.747802734375,3118.88525390625,10497219711.0,376421671335.1331
12-01-2026,ETH,3118.828857421875,3166.219970703125,3068.07275390625,3092.3251953125,21152711365.0,373216108823.94525
13-01-2026,ETH,3092.008544921875,3352.580078125,3088.512939453125,3322.095458984375,27237310134.0,400947333166.4107
14-01-2026,ETH,3322.192138671875,3397.897705078125,3280.378662109375,3354.72265625,33926411912.0,404885145277.4288
15-01-2026,ETH,3354.765869140625,3382.44873046875,3276.820068359375,3317.101318359375,27598686935.0,400344584874.023
16-01-2026,ETH,3317.341796875,3325.25048828125,3251.814453125,3295.482177734375,22732887284.0,397735347154.6489
17-01-2026,ETH,3295.482666015625,3328.283447265625,3282.661865234375,3308.8642578125,11206492253.0,399350445030.6094
18-01-2026,ETH,3308.90576171875,3367.167724609375,3278.4267578125,3281.15771484375,13557863288.0,396006512066.69116
19-01-2026,ETH,3282.19921875,3282.65478515625,3166.0166015625,3186.62109375,27956112545.0,384596783905.0294
20-01-2026,ETH,3186.62109375,3197.391845703125,2925.54345703125,2935.605712890625,32985301273.0,354301463140.80133
21-01-2026,ETH,2935.882080078125,3064.390625,2867.264404296875,2978.901123046875,35797876195.0,359526833529.70685
22-01-2026,ETH,2979.307861328125,3034.338134765625,2905.562744140625,2949.63330078125,21993593333.0,355994468060.42004
23-01-2026,ETH,2949.44580078125,3013.9541015625,2892.52099609375,2953.25634765625,22417700837.0,356431737549.0314
24-01-2026,ETH,2953.23828125,2965.46875,2942.444580078125,2948.74072265625,8198666763.0,355886741830.6112
25-01-2026,ETH,2948.534423828125,2955.016845703125,2785.896728515625,2815.90234375,22414089670.0,339854332641.23376
26-01-2026,ETH,2815.768798828125,2945.99755859375,2811.074951171875,2926.45703125,29668620102.0,353197298750.85974
27-01-2026,ETH,2926.201171875,3031.03857421875,2898.3115234375,3022.2109375,27976005223.0,364753942388.9511
28-01-2026,ETH,3022.237548828125,3040.718505859375,2981.589599609375,3006.607421875,21751566455.0,362870737028.02606
29-01-2026,ETH,3006.26171875,3008.03759765625,2751.64501953125,2818.232666015625,37487198041.0,340135581783.3359
30-01-2026,ETH,2818.135498046875,2823.91455078125,2633.8388671875,2702.375244140625,41877689970.0,326152622864.2329
31-01-2026,ETH,2702.301513671875,2709.53369140625,2248.69873046875,2445.091796875,47569532203.0,295100802312.228
01-02-2026,ETH,2445.0693359375,2472.646240234375,2224.117919921875,2267.96484375,40358630560.0,273723156677.36346
02-02-2026,ETH,2267.5625,2393.0634765625,2158.937255859375,2344.356689453125,48844346396.0,282942972058.49396
03-02-2026,ETH,2344.44580078125,2357.2060546875,2109.05517578125,2227.558837890625,47906083919.0,268846511652.18542
04-02-2026,ETH,2227.967041015625,2291.13134765625,2074.102783203125,2143.504150390625,45219604814.0,258701859516.40237
05-02-2026,ETH,2143.618896484375,2167.139892578125,1818.664306640625,1821.68310546875,60381662655.0,219860925740.9168
06-02-2026,ETH,1821.12939453125,2090.328125,1748.627685546875,2063.386962890625,64998454203.0,249032428560.69504
07-02-2026,ETH,2063.333740234375,2115.824951171875,1995.9185791015625,2090.54931640625,41145430304.0,252310682704.52466
08-02-2026,ETH,2090.633544921875,2148.12060546875,2066.3837890625,2088.762939453125,19541713443.0,252095082916.91217
09-02-2026,ETH,2087.92138671875,2144.97607421875,2008.3623046875,2103.567626953125,26750982266.0,253881876838.0302
10-02-2026,ETH,2104.181884765625,2122.021484375,1990.1405029296875,2019.4974365234375,23267337087.0,243735353636.713
11-02-2026,ETH,2019.580078125,2030.409423828125,1903.6851806640625,1940.621337890625,23922680362.0,234215711053.3342
12-02-2026,ETH,1940.8411865234375,1999.5028076171875,1897.3348388671875,1946.940673828125,20106364835.0,234978398616.89325
13-02-2026,ETH,1946.6107177734375,2069.456787109375,1924.136962890625,2048.52734375,20412430639.0,247239004879.8103
14-02-2026,ETH,2048.330322265625,2105.067626953125,2042.6414794921875,2086.009765625,16925555543.0,251762799357.4061
15-02-2026,ETH,2085.95361328125,2100.47900390625,1929.3944091796875,1966.04296875,31030538835.0,237283875476.55746
16-02-2026,ETH,1965.9232177734375,2021.0836181640625,1938.5450439453125,1997.917724609375,19219250473.0,241130874611.57144
17-02-2026,ETH,1997.9217529296875,2013.8560791015625,1941.7789306640625,1992.1943359375,20929890501.0,240440112575.08118
18-02-2026,ETH,1992.195068359375,2037.1585693359375,1923.8134765625,1953.97412109375,20187307041.0,235827273057.41913
19-02-2026,ETH,1953.994140625,1985.8076171875,1906.822021484375,1948.2010498046875,17380103826.0,235130514771.53986
20-02-2026,ETH,1948.268798828125,1980.2437744140625,1923.622802734375,1969.0223388671875,21682976627.0,237643458913.50278
21-02-2026,ETH,1968.86181640625,1994.8277587890625,1955.794189453125,1973.7371826171875,11561261802.0,238212498560.67676
22-02-2026,ETH,1973.57080078125,1982.2142333984375,1934.8607177734375,1957.805908203125,9488829492.0,236289735633.14383
23-02-2026,ETH,1958.1396484375,1958.1396484375,1838.0416259765625,1855.5028076171875,23731172668.0,223942662570.06976
24-02-2026,ETH,1855.4727783203125,1868.3206787109375,1804.1136474609375,1852.969482421875,18475122228.0,223636912782.4299
25-02-2026,ETH,1852.87548828125,2145.506103515625,1847.05419921875,2054.6279296875,27717195805.0,247975291266.69846
26-02-2026,ETH,2053.78271484375,2082.78662109375,1976.3575439453125,2026.7926025390625,23327720766.0,244615815199.32724
27-02-2026,ETH,2026.735107421875,2062.627197265625,1888.6287841796875,1930.7618408203125,21136821039.0,233025757572.0118
28-02-2026,ETH,1930.7469482421875,1983.9927978515625,1837.303466796875,1965.050537109375,21675923669.0,237164097816.77274
01-03-2026,ETH,1965.3902587890625,2053.28564453125,1909.098388671875,1939.066650390625,23649071468.0,234028074119.13766
02-03-2026,ETH,1939.0587158203125,2085.427978515625,1922.4390869140625,2027.2689208984375,26235436166.0,244673302582.9041
03-03-2026,ETH,2027.407958984375,2040.7916259765625,1930.4029541015625,1982.7689208984375,24100196312.0,239302548928.71503
04-03-2026,ETH,1982.711181640625,2198.65673828125,1946.0396728515625,2126.50537109375,33610946768.0,256650258257.4036
05-03-2026,ETH,2126.560546875,2163.0361328125,2056.01904296875,2071.60546875,22383576284.0,250024329018.58743
06-03-2026,ETH,2072.025634765625,2092.51513671875,1957.0150146484375,1978.751220703125,19733648079.0,238817648299.37997
07-03-2026,ETH,1978.6905517578125,1994.9705810546875,1950.0224609375,1969.4554443359375,10236899078.0,237695730886.06317
08-03-2026,ETH,1969.4522705078125,1978.7071533203125,1915.301025390625,1936.604736328125,16314032554.0,233730943019.19446
09-03-2026,ETH,1936.637451171875,2052.327392578125,1930.59912109375,1992.938232421875,24015826480.0,240529894255.12152
10-03-2026,ETH,1992.986083984375,2087.9853515625,1992.01416015625,2037.1204833984375,23552353781.0,245862298432.26022
11-03-2026,ETH,2037.1212158203125,2085.286376953125,2008.0386962890625,2051.5732421875,19031715359.0,247606617692.47305
12-03-2026,ETH,2051.7666015625,2094.32568359375,2019.27783203125,2073.13623046875,20624954899.0,250209078324.08563
13-03-2026,ETH,2073.289306640625,2206.813232421875,2071.582275390625,2092.5634765625,29345212033.0,252553773895.96964
14-03-2026,ETH,2092.558349609375,2105.5712890625,2062.659423828125,2097.086669921875,10073411269.0,253099683047.95767
15-03-2026,ETH,2096.880859375,2201.95556640625,2084.20947265625,2177.476318359375,15333885132.0,262801997612.10773
16-03-2026,ETH,2177.782958984375,2384.466552734375,2166.00244140625,2351.176025390625,38938369545.0,283766005168.72925
17-03-2026,ETH,2351.134765625,2375.455078125,2297.668701171875,2318.053466796875,26737564550.0,279768407357.4152
18-03-2026,ETH,2318.556884765625,2348.904296875,2154.584228515625,2203.671630859375,25617966362.0,265963538518.44482
19-03-2026,ETH,2203.478759765625,2232.203857421875,2099.88916015625,2137.423828125,24090913749.0,257968018774.22815
20-03-2026,ETH,2137.394287109375,2175.699462890625,2117.276123046875,2146.4970703125,17970488517.0,259063078294.09012
21-03-2026,ETH,2146.7099609375,2166.7158203125,2072.38330078125,2076.68994140625,8654913047.0,250637979582.59146
22-03-2026,ETH,2077.201171875,2125.9765625,2027.0478515625,2053.04833984375,16438149794.0,247784648841.40765
23-03-2026,ETH,2052.953125,2195.99169921875,2023.2718505859375,2152.14599609375,28509077302.0,259744853322.89667
24-03-2026,ETH,2152.114501953125,2174.325927734375,2103.3828125,2155.704345703125,18389631713.0,260174314427.7828
25-03-2026,ETH,2155.719482421875,2198.369873046875,2146.6162109375,2168.021484375,17086301657.0,261660883361.06656
26-03-2026,ETH,2168.02880859375,2171.156982421875,2033.7310791015625,2059.578369140625,18628112246.0,248572765216.8718
27-03-2026,ETH,2059.44873046875,2075.17041015625,1971.5067138671875,1991.27197265625,19453998121.0,240328791542.19885
28-03-2026,ETH,1991.283447265625,2038.7030029296875,1982.1300048828125,1992.694580078125,8641221084.0,240500487587.3564
29-03-2026,ETH,1992.69384765625,2016.545166015625,1939.5286865234375,1982.5596923828125,9451184647.0,239277296910.40372
30-03-2026,ETH,1982.5506591796875,2082.064697265625,1979.076904296875,2023.514892578125,17840662425.0,244220224800.4491
31-03-2026,ETH,2023.5206298828125,2118.796875,2011.7952880859375,2104.708251953125,21278561395.0,254019540116.38547
01-04-2026,ETH,2104.717529296875,2165.666259765625,2082.291748046875,2138.737060546875,19542997434.0,258126514231.05026
02-04-2026,ETH,2138.7236328125,2158.15771484375,2016.989990234375,2056.8525390625,18847170816.0,248243781804.4496
03-04-2026,ETH,2056.704833984375,2075.764404296875,2042.176025390625,2053.38525390625,9609678843.0,247825311367.97665
04-04-2026,ETH,2053.58447265625,2082.00244140625,2044.87158203125,2065.3515625,6926913517.0,249269538235.5505
05-04-2026,ETH,2065.37060546875,2120.49951171875,2022.6453857421875,2108.99560546875,9928800793.0,254536985499.7752
06-04-2026,ETH,2108.935791015625,2172.985107421875,2089.10009765625,2107.761474609375,19097527675.0,254388036897.01712
07-04-2026,ETH,2107.784912109375,2270.594970703125,2061.467529296875,2241.806640625,22588914083.0,270566094542.0688
08-04-2026,ETH,2242.276611328125,2269.8798828125,2181.231201171875,2190.33544921875,21469476310.0,264353980175.0894
09-04-2026,ETH,2190.33251953125,2243.972900390625,2158.017578125,2189.14404296875,17218638798.0,264210188052.1498
10-04-2026,ETH,2189.994384765625,2202.089111328125,2183.527099609375,2190.9951171875,17931585536.0,264433596223.4875
10-04-2025,XRP,2.0517520904541016,2.0527539253234863,1.9282950162887573,1.9664820432662964,4463765886.0,120752879582.93787
11-04-2025,XRP,1.9664969444274902,2.0614120960235596,1.9500349760055542,2.0238869190216064,3459211572.0,124277856621.65053
12-04-2025,XRP,2.0238869190216064,2.1717629432678223,2.004678964614868,2.1586201190948486,3429390186.0,132551220693.28214
13-04-2025,XRP,2.15863299369812,2.232383966445923,2.0881030559539795,2.120198965072632,4220100049.0,130191949221.1785
14-04-2025,XRP,2.1202189922332764,2.1742610931396484,2.110461950302124,2.12675404548645,3284127480.0,130594467433.1178
15-04-2025,XRP,2.1267330646514893,2.1812610626220703,2.0852599143981934,2.0885488986968994,2948485956.0,128248460000.44156
16-04-2025,XRP,2.0884950160980225,2.1178948879241943,2.0397379398345947,2.0832419395446777,3572242595.0,127922583340.82285
17-04-2025,XRP,2.0832560062408447,2.1128690242767334,2.055849075317383,2.0664150714874268,2467503712.0,126889320525.51625
18-04-2025,XRP,2.0664479732513428,2.087322950363159,2.046036958694458,2.0635271072387695,1886497381.0,126711983539.2203
19-04-2025,XRP,2.063520908355713,2.0954349040985107,2.0593600273132324,2.08732008934021,1445648293.0,128173004305.95058
20-04-2025,XRP,2.087333917617798,2.0925440788269043,2.040719985961914,2.0770010948181152,1733159089.0,127539360938.9998
21-04-2025,XRP,2.0770010948181152,2.1390879154205322,2.063260078430176,2.085515022277832,2746051225.0,128062163199.43306
22-04-2025,XRP,2.0854969024658203,2.2378690242767334,2.0689029693603516,2.215472936630249,4054022421.0,136042298302.31032
23-04-2025,XRP,2.215456962585449,2.299539089202881,2.1973249912261963,2.217355966567993,5013426739.0,136157926760.8066
24-04-2025,XRP,2.217360019683838,2.227350950241089,2.123378038406372,2.2045440673828125,4208222195.0,135371205252.2963
25-04-2025,XRP,2.2045400142669678,2.216888904571533,2.1668879985809326,2.183053970336914,3279550205.0,134051594371.69107
26-04-2025,XRP,2.1830739974975586,2.24590802192688,2.182373046875,2.1931889057159424,2524845629.0,134673935488.71033
27-04-2025,XRP,2.193192958831787,2.2909960746765137,2.163794994354248,2.256237030029297,3776527779.0,138545439217.51892
28-04-2025,XRP,2.256237030029297,2.352191925048828,2.2270898818969727,2.295137882232666,4354002634.0,140934166812.50107
29-04-2025,XRP,2.295111894607544,2.311781883239746,2.2238850593566895,2.2408010959625244,2889426361.0,137597587446.3839
30-04-2025,XRP,2.2407920360565186,2.258281946182251,2.129767894744873,2.191556930541992,3691303521.0,134573723181.99887
01-05-2025,XRP,2.1915719509124756,2.2549800872802734,2.1911280155181885,2.2141621112823486,2221046439.0,135961806372.09856
02-05-2025,XRP,2.214168071746826,2.238821029663086,2.1949219703674316,2.2098309993743896,2148434217.0,135695852133.42505
03-05-2025,XRP,2.2098278999328613,2.2192180156707764,2.180974006652832,2.1883668899536133,1427745527.0,134377837036.81273
